product,year_range,supplier_group,total_volume
steering_gear,2011-2015,Motor Super,976
steering_gear,2011-2015,Nexteer,5292
steering_gear,2011-2015,Rane,1611
steering_gear,2011-2015,Schaeffler,189
steering_gear,2011-2015,Shanghai Beite Tech,33148
steering_gear,2011-2015,thyssenKrupp,2485
steering_gear,2011-2015,Univance Corporation,2771
steering_gear,2011-2015,Visteon,1609
steering_gear,2011-2015,Volkswagen,278
steering_gear,2011-2015,ZF,14071
steering_gear,2016-2020,Bosch,12693
steering_gear,2016-2020,Carcoustics,721
steering_gear,2016-2020,Daihatsu,12861
steering_gear,2016-2020,Fawer,914
steering_gear,2016-2020,Hitachi,5516
steering_gear,2016-2020,HL Mando,3497
steering_gear,2016-2020,Hyundai,329
steering_gear,2016-2020,JTEKT,63313
steering_gear,2016-2020,KYB,3012
steering_gear,2016-2020,Nexteer,13381
steering_gear,2016-2020,NSK,14366
steering_gear,2016-2020,Rongtai Industrial Development Le?n S. de R.L. de C.V.,795
steering_gear,2016-2020,Schaeffler,869
steering_gear,2016-2020,Shanghai Beite Tech,3547
steering_gear,2016-2020,thyssenkrupp,1411
steering_gear,2016-2020,ZF,1559
steering_gear,2021-2025,ATA Casting Technology,8832
steering_gear,2021-2025,Bosch,19633
steering_gear,2021-2025,Daihatsu,60917
steering_gear,2021-2025,"Hangzhou New Shibao Electric Power Steering System Co., Ltd.",888
steering_gear,2021-2025,Hitachi,43789
steering_gear,2021-2025,HL Mando,4241
steering_gear,2021-2025,Hyundai,2383
steering_gear,2021-2025,JTEKT,29613
steering_gear,2021-2025,"Keeper Co., Ltd.",5508
steering_gear,2021-2025,Mobis,294
steering_gear,2021-2025,Nexteer,7531
steering_gear,2021-2025,NSK,19433
steering_gear,2021-2025,"R. H. Sheppard Co., Inc.",3908
steering_gear,2021-2025,Rongtai Industrial Development Le?n S. de R.L. de C.V.,8777
steering_gear,2021-2025,Shanghai Beite Tech,3052
steering_gear,2021-2025,thyssenKrupp,1156
steering_gear,2021-2025,Yamada,2114
steering_gear,2021-2025,ZF,3317
torque_converter,2005-2010,"American Axle & Manufacturing Holdings, Inc.",187
torque_converter,2005-2010,BorgWarner,1262
torque_converter,2005-2010,Dowlais Group plc,1411
torque_converter,2005-2010,Federal-Mogul,895
torque_converter,2005-2010,Oerlikon Friction Systems (Germany) GmbH,572
torque_converter,2005-2010,Schaeffler,1618
torque_converter,2005-2010,Valeo,370
torque_converter,2005-2010,Yutaka,1423
torque_converter,2005-2010,ZF,1768
torque_converter,2011-2015,Aisin,67726
torque_converter,2011-2015,BorgWarner,416
torque_converter,2011-2015,Chrysler,487
torque_converter,2011-2015,Exedy,100830
torque_converter,2011-2015,JATCO,1809
torque_converter,2011-2015,Oerlikon Friction Systems (Germany) GmbH,1054
torque_converter,2011-2015,Schaeffler,9657
torque_converter,2011-2015,Toyota,34313
torque_converter,2011-2015,Unipres,24712
torque_converter,2011-2015,Valeo,13311
torque_converter,2011-2015,"YS Tech (Thailand) Co., Ltd.",4213
torque_converter,2011-2015,Yutaka,28221
torque_converter,2011-2015,ZF,28224
torque_converter,2016-2020,Ahresty,681
torque_converter,2016-2020,Aisin,28440
torque_converter,2016-2020,Endurance Technologies Ltd.,641
torque_converter,2016-2020,Exedy,111503
torque_converter,2016-2020,"Foshan Fengfu Auto Parts Co., Ltd.",7743
torque_converter,2016-2020,JATCO,609
torque_converter,2016-2020,"Jeon Woo Precision Co., Ltd.",1386
torque_converter,2016-2020,"Kinugawa Rubber Industrial Co., Ltd.",397
torque_converter,2016-2020,Nemak,321
torque_converter,2016-2020,"Samkee Corp. (Formerly Samkee Automotive Co., Ltd.)",3247
torque_converter,2016-2020,Schaeffler,7624
torque_converter,2016-2020,Toyota,3216
torque_converter,2016-2020,Unipres,14953
torque_converter,2016-2020,Valeo,1623
torque_converter,2016-2020,"YS Tech (Thailand) Co., Ltd.",8894
torque_converter,2016-2020,Yutaka,3267
torque_converter,2016-2020,ZF,5959
torque_converter,2021-2025,Ahresty,2084
torque_converter,2021-2025,Endurance Technologies Ltd.,523
torque_converter,2021-2025,Exedy,62671
torque_converter,2021-2025,"Foshan Fengfu Auto Parts Co., Ltd.",16716
torque_converter,2021-2025,Freudenberg Sealing Technologies,345
torque_converter,2021-2025,"Kinugawa Rubber Industrial Co., Ltd.",9232
torque_converter,2021-2025,Ningbo Shenglong Group,28415
torque_converter,2021-2025,"YS Tech (Thailand) Co., Ltd.",3021
torque_converter,2021-2025,Yutaka,18223
torque_converter,2021-2025,ZF,973
transmission_shaft,2005-2010,Hirschvogel,3409
transmission_shaft,2005-2010,Neumayer Tekfor GmbH,5288
transmission_shaft,2011-2015,"Anhui Xingrui Gear Transmission Co., Ltd.",7219
transmission_shaft,2011-2015,Atsumitec,7848
transmission_shaft,2011-2015,Bosch,5513
transmission_shaft,2011-2015,Dongan,4544
transmission_shaft,2011-2015,"Fuji Machinery Co., Ltd.",8813
transmission_shaft,2011-2015,Hirschvogel,11750
transmission_shaft,2011-2015,"Jiangsu Pacific Precision Forging Co., Ltd.",2234
transmission_shaft,2011-2015,Kaneta Kogyo,1291
transmission_shaft,2011-2015,Musashi,2106
transmission_shaft,2011-2015,"Ogino Kogyo Co., Ltd.",1093
transmission_shaft,2011-2015,Omori Technos Corporation,6067
transmission_shaft,2011-2015,"Qianchao Sunway Co., Ltd. (Formerly Jiangsu Sunway Precision Forging Co., Ltd.)",8092
transmission_shaft,2011-2015,"Shanghai Sandmann Foundry Co., Ltd.",2798
transmission_shaft,2011-2015,Suzuki,607
transmission_shaft,2011-2015,"Tsuzuki Co.,Ltd.",3727
transmission_shaft,2011-2015,Walor North America Inc. (Formerly Hirschvogel Inc.),108
transmission_shaft,2011-2015,Yanagawa,553
transmission_shaft,2016-2020,"Anhui Xingrui Gear Transmission Co., Ltd.",827
transmission_shaft,2016-2020,"Chian Hsing (Taicang) Metals Products Co., Ltd.",2600
transmission_shaft,2016-2020,Daihatsu,3792
transmission_shaft,2016-2020,Freudenberg Sealing Technologies,512
transmission_shaft,2016-2020,"Fuzhou Ibara Lioho Machinery Co., Ltd.",1901
transmission_shaft,2016-2020,GMB,2387
transmission_shaft,2016-2020,"Harbin Hafei Transmission Shaft Co., Ltd.",1516
transmission_shaft,2016-2020,Hirschvogel,5327
transmission_shaft,2016-2020,"Jiangsu Pacific Precision Forging Co., Ltd.",692
transmission_shaft,2016-2020,Kaneta Kogyo,7471
transmission_shaft,2016-2020,Linamar,1820
transmission_shaft,2016-2020,National Engineering Industries Ltd.,470
transmission_shaft,2016-2020,"Ogino Kogyo Co., Ltd.",3196
transmission_shaft,2016-2020,"Shinko Kogyo Co., Ltd.",373
transmission_shaft,2016-2020,SKF,20986
transmission_shaft,2016-2020,The Timken Company,210
transmission_shaft,2021-2025,Aichi,4862
transmission_shaft,2021-2025,"Brother Precision Ind. Co., Ltd.",469
transmission_shaft,2021-2025,Divgi TorqTransfer Systems Limited,716
transmission_shaft,2021-2025,Dowlais Group plc,1741
transmission_shaft,2021-2025,Hirschvogel,7044
transmission_shaft,2021-2025,"Hwasin Precision Co.,Ltd.",1795
transmission_shaft,2021-2025,"Kyushu Yanagawa Seiki Co., Ltd.",844
transmission_shaft,2021-2025,"Qijing Machinery Co., Ltd.",1327
transmission_shaft,2021-2025,Rudolph Usinados S.A.,932
transmission_shaft,2021-2025,The Hi-Tech Gears Ltd.,2332
transmission_shaft,2021-2025,Walor North America Inc. (Formerly Hirschvogel Inc.),983
water_pump,2005-2010,Aisin,2166
water_pump,2005-2010,Federal-Mogul,842
water_pump,2005-2010,Hyundai,803
water_pump,2005-2010,Magna,1531
water_pump,2005-2010,Pierburg,1207
water_pump,2011-2015,Aisan,962
water_pump,2011-2015,Aisin,94690
water_pump,2011-2015,B?hler Motor GmbH,2915
water_pump,2011-2015,Bosch,7535
water_pump,2011-2015,"Brose Fahrzeugteile SE & Co. KG, Coburg",941
water_pump,2011-2015,Continental,1622
water_pump,2011-2015,D-ACT,1555
water_pump,2011-2015,Daihatsu,10322
water_pump,2011-2015,Dana Incorporated (Formerly Dana Holding Corporation),188
water_pump,2011-2015,Denso,865
water_pump,2011-2015,Fawer,8974
water_pump,2011-2015,Freudenberg Sealing Technologies,2160
water_pump,2011-2015,Hella,510
water_pump,2011-2015,Hino,749
water_pump,2011-2015,Hitachi,19381
water_pump,2011-2015,Hyundai,501
water_pump,2011-2015,Industrie Saleri Italo S.p.A.,414
water_pump,2011-2015,KACO GmbH + Co. KG,2269
water_pump,2011-2015,Kirpart Otomotiv Parcalari Sanayi Ve Tic. A.S.,554
water_pump,2011-2015,Kubota,21317
water_pump,2011-2015,Magna,9185
water_pump,2011-2015,MAHLE,1345
water_pump,2011-2015,Metalurgica Schadek Ltda.,1934
water_pump,2011-2015,Motor Super,2472
water_pump,2011-2015,Nidec,27429
water_pump,2011-2015,Pierburg,59020
water_pump,2011-2015,Rheinmetall,13815
water_pump,2011-2015,Schaeffler,534
water_pump,2011-2015,"Shanghai Cosmopolitan Automobile Accessory Co., Ltd.",906
water_pump,2011-2015,"Sichuan Aerospace Shiyuan Technology Co., Ltd. (Formerly Sichuan Aerospace Shiyuan Automobile Parts Co., Ltd.)",2666
water_pump,2011-2015,SKF,278
water_pump,2011-2015,Sogefi,4402
water_pump,2011-2015,Suzuki,9744
water_pump,2011-2015,"TBK Co., Ltd.",2809
water_pump,2011-2015,TEP,4267
water_pump,2011-2015,Visteon,338
water_pump,2011-2015,Xixia,347
water_pump,2011-2015,Yamada,12042
water_pump,2011-2015,"Zhanjiang DENI Vehicle Parts Co., Ltd.",639
water_pump,2011-2015,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",7993
water_pump,2016-2020,Aisin,38851
water_pump,2016-2020,B?hler Motor GmbH,4194
water_pump,2016-2020,Bosch,13235
water_pump,2016-2020,Buehler,4143
water_pump,2016-2020,"Chengdu FAW Sihuan Hosing Automotive Components Co., Ltd.",959
water_pump,2016-2020,Continental,1384
water_pump,2016-2020,D-ACT,8666
water_pump,2016-2020,Dana Incorporated (Formerly Dana Holding Corporation),915
water_pump,2016-2020,Dayco,657
water_pump,2016-2020,Denso,2398
water_pump,2016-2020,"Feilong Auto Components Co., Ltd. (Formerly Henan Xixia Auto Water Pump Co., Ltd.)",8168
water_pump,2016-2020,"Foshan Kanemitsu Automoive Parts Co., Ltd.",8430
water_pump,2016-2020,Freudenberg Sealing Technologies,3099
water_pump,2016-2020,GMB,3966
water_pump,2016-2020,Hitachi,12894
water_pump,2016-2020,Hohsei,2557
water_pump,2016-2020,Industrie Saleri Italo S.p.A.,12708
water_pump,2016-2020,KACO GmbH + Co. KG,863
water_pump,2016-2020,Kirpart Otomotiv Parcalari Sanayi Ve Tic. A.S.,1595
water_pump,2016-2020,Kubota,13586
water_pump,2016-2020,Magna,3833
water_pump,2016-2020,Megatech Industries GmbH,882
water_pump,2016-2020,"MS Motorservice Asia Pacific Co., Ltd.",753
water_pump,2016-2020,Nidec,24840
water_pump,2016-2020,Pierburg,1193
water_pump,2016-2020,Plastomer Corporation,292
water_pump,2016-2020,Pricol Ltd.,790
water_pump,2016-2020,Rheinmetall,20403
water_pump,2016-2020,Schaeffler,3837
water_pump,2016-2020,Sundram Fasteners Limited - Pumps & Assemblies,1218
water_pump,2016-2020,Suzuki,9650
water_pump,2016-2020,"TBK Co., Ltd.",234
water_pump,2016-2020,"TBKK (Thailand) Co., Ltd.",4472
water_pump,2016-2020,"Wuxi Huishan Pump Manufacture Co., Ltd.",554
water_pump,2016-2020,Yamada,33963
water_pump,2016-2020,"Yantai Ishikawa Sealing Technology Co.,Ltd.(Formerly Yantai Ishikawa Gasket Co., Ltd.)",1150
water_pump,2021-2025,Aisin,36726
water_pump,2021-2025,AISIN,994
water_pump,2021-2025,Behr-Hella Thermo Control Shanghai Private Ltd.,751
water_pump,2021-2025,Bosch,14506
water_pump,2021-2025,Buehler,1966
water_pump,2021-2025,Continental,351
water_pump,2021-2025,Daihatsu,23426
water_pump,2021-2025,Denso,3626
water_pump,2021-2025,Fawer,942
water_pump,2021-2025,"Feilong Auto Components Co., Ltd. (Formerly Henan Xixia Auto Water Pump Co., Ltd.)",141
water_pump,2021-2025,"Foshan Kanemitsu Automoive Parts Co., Ltd.",4745
water_pump,2021-2025,Freudenberg Sealing Technologies,313
water_pump,2021-2025,GMB,2278
water_pump,2021-2025,Hanon Systems,3752
water_pump,2021-2025,Hella,687
water_pump,2021-2025,Industrie Saleri Italo S.p.A.,1444
water_pump,2021-2025,Kirpart Otomotiv Parcalari Sanayi Ve Tic. A.S.,917
water_pump,2021-2025,Kubota,10970
water_pump,2021-2025,Magna,739
water_pump,2021-2025,MAHLE,3332
water_pump,2021-2025,MANN+HUMMEL GmbH,1769
water_pump,2021-2025,Melling Engine Parts,431
water_pump,2021-2025,Nidec,563
water_pump,2021-2025,Pierburg,3757
water_pump,2021-2025,Pr?zisionstechnik G?strow GmbH (PTG),470
water_pump,2021-2025,Pricol Ltd.,3341
water_pump,2021-2025,PV Clean Mobility Technologies,1805
water_pump,2021-2025,Rheinmetall,6337
water_pump,2021-2025,"Saleri Shanghai Co., Ltd.",1454
water_pump,2021-2025,Schaeffler,486
water_pump,2021-2025,"TBKK (Thailand) Co., Ltd.",2939
water_pump,2021-2025,"Visu Autotech (Ningbo) Co., Ltd.",405
water_pump,2021-2025,Yamada,20094
water_pump,2021-2025,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd.",4572
water_pump,2021-2025,"Zhejiang Sanhua Automotive Components Co., Ltd.",136
